code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
23e9,images/23e9_browser.png,images/23e9_bw.png,images/23e9_apple.png,images/23e9_andr.png,images/23e9_twit.png,images/23e9_wind.png,missing,black right-pointing double triangle,arrow;double;fast;forward;sound;symbol
23ed,images/23ed_browser.png,images/23ed_bw.png,missing,missing,images/23ed_twit.png,missing,missing,black right-pointing double triangle with vertical bar,arrow;next scene;next track;sound;symbol;triangle
23ef,images/23ef_browser.png,images/23ef_bw.png,missing,missing,images/23ef_twit.png,missing,missing,black right-pointing triangle with double vertical bar,arrow;pause;play;right;sound;symbol;triangle
25c0,images/25c0_browser.png,images/25c0_bw.png,missing,images/25c0_andr.png,images/25c0_twit.png,images/25c0_wind.png,missing,black left-pointing triangle,arrow;left;reverse;sound;symbol;triangle
23ea,images/23ea_browser.png,images/23ea_bw.png,images/23ea_apple.png,images/23ea_andr.png,images/23ea_twit.png,images/23ea_wind.png,missing,black left-pointing double triangle,arrow;double;rewind;sound;symbol
23ee,images/23ee_browser.png,images/23ee_bw.png,missing,missing,images/23ee_twit.png,missing,missing,black left-pointing double triangle with vertical bar,arrow;previous scene;previous track;sound;symbol;triangle
1f53c,images/1f53c_browser.png,images/1f53c_bw.png,images/1f53c_apple.png,images/1f53c_andr.png,images/1f53c_twit.png,images/1f53c_wind.png,missing,up-pointing small red triangle,arrow;button;red;symbol
23eb,images/23eb_browser.png,images/23eb_bw.png,images/23eb_apple.png,images/23eb_andr.png,images/23eb_twit.png,images/23eb_wind.png,missing,black up-pointing double triangle,arrow;double;sound;symbol
1f53d,images/1f53d_browser.png,images/1f53d_bw.png,images/1f53d_apple.png,images/1f53d_andr.png,images/1f53d_twit.png,images/1f53d_wind.png,missing,down-pointing small red triangle,arrow;button;down;red;symbol
23ec,images/23ec_browser.png,images/23ec_bw.png,images/23ec_apple.png,images/23ec_andr.png,images/23ec_twit.png,images/23ec_wind.png,missing,black down-pointing double triangle,arrow;double;down;sound;symbol
23f8,images/23f8_browser.png,images/23f8_bw.png,missing,missing,missing,missing,missing,double vertical bar,bar;double;pause;sound;symbol;vertical
23f9,images/23f9_browser.png,images/23f9_bw.png,missing,missing,missing,missing,missing,black square for stop,sound;square;stop;symbol
23fa,images/23fa_browser.png,images/23fa_bw.png,missing,missing,missing,missing,missing,black circle for record,circle;record;sound;symbol
23cf,images/23cf_browser.png,missing,missing,missing,images/23cf_twit.png,missing,missing,eject symbol,eject;sound;symbol
1f3a6,images/1f3a6_browser.png,images/1f3a6_bw.png,images/1f3a6_apple.png,images/1f3a6_andr.png,images/1f3a6_twit.png,images/1f3a6_wind.png,missing,cinema,activity;camera;cinema;entertainment;film;movie;object;symbol
1f505,images/1f505_browser.png,images/1f505_bw.png,images/1f505_apple.png,images/1f505_andr.png,images/1f505_twit.png,missing,missing,low brightness symbol,brightness;dim;low;sign;symbol
1f506,images/1f506_browser.png,images/1f506_bw.png,images/1f506_apple.png,images/1f506_andr.png,images/1f506_twit.png,missing,missing,high brightness symbol,bright;brightness;sign;symbol
1f4f6,images/1f4f6_browser.png,images/1f4f6_bw.png,images/1f4f6_apple.png,images/1f4f6_andr.png,images/1f4f6_twit.png,images/1f4f6_wind.png,missing,antenna with bars,antenna;bar;cell;communication;mobile;object;phone;signal;symbol;telephone
1f4f5,images/1f4f5_browser.png,images/1f4f5_bw.png,images/1f4f5_apple.png,images/1f4f5_andr.png,images/1f4f5_twit.png,missing,missing,no mobile phones,cell;communication;forbidden;mobile;no;not;object;phone;prohibited;symbol;telephone
1f4f3,images/1f4f3_browser.png,images/1f4f3_bw.png,images/1f4f3_apple.png,images/1f4f3_andr.png,images/1f4f3_twit.png,images/1f4f3_wind.png,missing,vibration mode,cell;communication;mobile;mode;object;phone;symbol;telephone;vibration
1f4f4,images/1f4f4_browser.png,images/1f4f4_bw.png,images/1f4f4_apple.png,images/1f4f4_andr.png,images/1f4f4_twit.png,images/1f4f4_wind.png,missing,mobile phone off,cell;communication;mobile;object;off;phone;symbol;telephone
0023_20e3,images/0023_20e3_browser.png,images/0023_20e3_bw.png,images/0023_20e3_apple.png,images/0023_20e3_andr.png,missing,images/0023_20e3_wind.png,images/0023_20e3_gmail.png,keycap number sign,hash;keycap;pound;symbol;word
002a_20e3,images/002a_20e3_browser.png,images/002a_20e3_bw.png,missing,missing,missing,missing,missing,keycap asterisk,asterisk;keycap;star;symbol
0030_20e3,images/0030_20e3_browser.png,images/0030_20e3_bw.png,images/0030_20e3_apple.png,images/0030_20e3_andr.png,missing,images/0030_20e3_wind.png,images/0030_20e3_gmail.png,keycap digit zero,0;keycap;symbol;word;zero
0031_20e3,images/0031_20e3_browser.png,images/0031_20e3_bw.png,images/0031_20e3_apple.png,images/0031_20e3_andr.png,missing,images/0031_20e3_wind.png,images/0031_20e3_gmail.png,keycap digit one,1;keycap;one;symbol;word
0032_20e3,images/0032_20e3_browser.png,images/0032_20e3_bw.png,images/0032_20e3_apple.png,images/0032_20e3_andr.png,missing,images/0032_20e3_wind.png,images/0032_20e3_gmail.png,keycap digit two,2;keycap;symbol;two;word
0033_20e3,images/0033_20e3_browser.png,images/0033_20e3_bw.png,images/0033_20e3_apple.png,images/0033_20e3_andr.png,missing,images/0033_20e3_wind.png,images/0033_20e3_gmail.png,keycap digit three,3;keycap;symbol;three;word
0034_20e3,images/0034_20e3_browser.png,images/0034_20e3_bw.png,images/0034_20e3_apple.png,images/0034_20e3_andr.png,missing,images/0034_20e3_wind.png,images/0034_20e3_gmail.png,keycap digit four,4;four;keycap;symbol;word
0035_20e3,images/0035_20e3_browser.png,images/0035_20e3_bw.png,images/0035_20e3_apple.png,images/0035_20e3_andr.png,missing,images/0035_20e3_wind.png,images/0035_20e3_gmail.png,keycap digit five,5;five;keycap;symbol;word
0036_20e3,images/0036_20e3_browser.png,images/0036_20e3_bw.png,images/0036_20e3_apple.png,images/0036_20e3_andr.png,missing,images/0036_20e3_wind.png,images/0036_20e3_gmail.png,keycap digit six,6;keycap;six;symbol;word
0037_20e3,images/0037_20e3_browser.png,images/0037_20e3_bw.png,images/0037_20e3_apple.png,images/0037_20e3_andr.png,missing,images/0037_20e3_wind.png,images/0037_20e3_gmail.png,keycap digit seven,7;keycap;seven;symbol;word
0038_20e3,images/0038_20e3_browser.png,images/0038_20e3_bw.png,images/0038_20e3_apple.png,images/0038_20e3_andr.png,missing,images/0038_20e3_wind.png,images/0038_20e3_gmail.png,keycap digit eight,8;eight;keycap;symbol;word
0039_20e3,images/0039_20e3_browser.png,images/0039_20e3_bw.png,images/0039_20e3_apple.png,images/0039_20e3_andr.png,missing,images/0039_20e3_wind.png,images/0039_20e3_gmail.png,keycap digit nine,9;keycap;nine;symbol;word
1f51f,images/1f51f_browser.png,images/1f51f_bw.png,images/1f51f_apple.png,images/1f51f_andr.png,images/1f51f_twit.png,images/1f51f_wind.png,missing,keycap ten,10;keycap;symbol;ten;word
1f4af,images/1f4af_browser.png,images/1f4af_bw.png,images/1f4af_apple.png,images/1f4af_andr.png,images/1f4af_twit.png,images/1f4af_wind.png,missing,hundred points symbol,100;full;hundred;office;score;symbol
1f51e,images/1f51e_browser.png,images/1f51e_bw.png,images/1f51e_apple.png,images/1f51e_andr.png,images/1f51e_twit.png,images/1f51e_wind.png,missing,no one under eighteen symbol,18;age restriction;eighteen;forbidden;no;not;prohibited;symbol;underage;word
1f520,images/1f520_browser.png,images/1f520_bw.png,images/1f520_apple.png,images/1f520_andr.png,images/1f520_twit.png,images/1f520_wind.png,missing,input symbol for latin capital letters,input;latin;letters;symbol;uppercase;word
1f521,images/1f521_browser.png,images/1f521_bw.png,images/1f521_apple.png,images/1f521_andr.png,images/1f521_twit.png,images/1f521_wind.png,missing,input symbol for latin small letters,abcd;input;latin;letters;lowercase;symbol;word
1f522,images/1f522_browser.png,images/1f522_bw.png,images/1f522_apple.png,images/1f522_andr.png,images/1f522_twit.png,images/1f522_wind.png,missing,input symbol for numbers,1234;input;numbers;symbol;word
1f523,images/1f523_browser.png,images/1f523_bw.png,images/1f523_apple.png,images/1f523_andr.png,images/1f523_twit.png,images/1f523_wind.png,missing,input symbol for symbols,input;symbol;word
1f524,images/1f524_browser.png,images/1f524_bw.png,images/1f524_apple.png,images/1f524_andr.png,images/1f524_twit.png,images/1f524_wind.png,missing,input symbol for latin letters,abc;alphabet;input;latin;letters;symbol;word
1f170,images/1f170_browser.png,images/1f170_bw.png,missing,images/1f170_andr.png,images/1f170_twit.png,images/1f170_wind.png,missing,negative squared latin capital letter a,a;blood;symbol;word
1f18e,images/1f18e_browser.png,images/1f18e_bw.png,images/1f18e_apple.png,images/1f18e_andr.png,images/1f18e_twit.png,images/1f18e_wind.png,missing,negative squared ab,ab;blood;symbol;word
1f171,images/1f171_browser.png,images/1f171_bw.png,missing,images/1f171_andr.png,images/1f171_twit.png,images/1f171_wind.png,missing,negative squared latin capital letter b,b;blood;symbol;word
1f191,images/1f191_browser.png,images/1f191_bw.png,images/1f191_apple.png,images/1f191_andr.png,images/1f191_twit.png,images/1f191_wind.png,images/1f191_gmail.png,squared cl,cl;symbol;word
1f192,images/1f192_browser.png,images/1f192_bw.png,images/1f192_apple.png,images/1f192_andr.png,images/1f192_twit.png,images/1f192_wind.png,missing,squared cool,cool;symbol;word
1f193,images/1f193_browser.png,images/1f193_bw.png,images/1f193_apple.png,images/1f193_andr.png,images/1f193_twit.png,images/1f193_wind.png,images/1f193_gmail.png,squared free,free;symbol;word
2139,images/2139_browser.png,images/2139_bw.png,missing,images/2139_andr.png,images/2139_twit.png,images/2139_wind.png,missing,information source,i;information;symbol;word
1f194,images/1f194_browser.png,images/1f194_bw.png,images/1f194_apple.png,images/1f194_andr.png,images/1f194_twit.png,images/1f194_wind.png,images/1f194_gmail.png,squared id,id;identity;symbol;word
24c2,images/24c2_browser.png,images/24c2_bw.png,missing,images/24c2_andr.png,images/24c2_twit.png,images/24c2_wind.png,images/24c2_gmail.png,circled latin capital letter m,circle;m;place;symbol;word
1f195,images/1f195_browser.png,images/1f195_bw.png,images/1f195_apple.png,images/1f195_andr.png,images/1f195_twit.png,images/1f195_wind.png,images/1f195_gmail.png,squared new,new;symbol;word
1f196,images/1f196_browser.png,images/1f196_bw.png,images/1f196_apple.png,images/1f196_andr.png,images/1f196_twit.png,images/1f196_wind.png,images/1f196_gmail.png,squared ng,ng;symbol;word
1f17e,images/1f17e_browser.png,images/1f17e_bw.png,missing,images/1f17e_andr.png,images/1f17e_twit.png,images/1f17e_wind.png,missing,negative squared latin capital letter o,blood;o;symbol;word
1f197,images/1f197_browser.png,images/1f197_bw.png,images/1f197_apple.png,images/1f197_andr.png,images/1f197_twit.png,images/1f197_wind.png,images/1f197_gmail.png,squared ok,ok;symbol;word
1f17f,images/1f17f_browser.png,images/1f17f_bw.png,missing,images/1f17f_andr.png,images/1f17f_twit.png,images/1f17f_wind.png,images/1f17f_gmail.png,negative squared latin capital letter p,parking;place;sign;symbol;word
1f198,images/1f198_browser.png,images/1f198_bw.png,images/1f198_apple.png,images/1f198_andr.png,images/1f198_twit.png,images/1f198_wind.png,missing,squared sos,help;sos;symbol;word
1f199,images/1f199_browser.png,images/1f199_bw.png,images/1f199_apple.png,images/1f199_andr.png,images/1f199_twit.png,images/1f199_wind.png,missing,squared up with exclamation mark,mark;symbol;up;word
1f19a,images/1f19a_browser.png,images/1f19a_bw.png,images/1f19a_apple.png,images/1f19a_andr.png,images/1f19a_twit.png,images/1f19a_wind.png,missing,squared vs,symbol;versus;vs;word
1f201,images/1f201_browser.png,images/1f201_bw.png,images/1f201_apple.png,images/1f201_andr.png,images/1f201_twit.png,images/1f201_wind.png,missing,squared katakana koko,japanese;symbol;word
1f202,images/1f202_browser.png,images/1f202_bw.png,missing,images/1f202_andr.png,images/1f202_twit.png,images/1f202_wind.png,missing,squared katakana sa,japanese;symbol;word
1f237,images/1f237_browser.png,images/1f237_bw.png,missing,images/1f237_andr.png,images/1f237_twit.png,images/1f237_wind.png,missing,squared cjk unified ideograph-6708,japanese;symbol;word
1f236,images/1f236_browser.png,images/1f236_bw.png,images/1f236_apple.png,images/1f236_andr.png,images/1f236_twit.png,images/1f236_wind.png,missing,squared cjk unified ideograph-6709,japanese;symbol;word
1f22f,images/1f22f_browser.png,images/1f22f_bw.png,images/1f22f_apple.png,images/1f22f_andr.png,images/1f22f_twit.png,images/1f22f_wind.png,missing,squared cjk unified ideograph-6307,japanese;symbol;word
1f250,images/1f250_browser.png,images/1f250_bw.png,images/1f250_apple.png,images/1f250_andr.png,images/1f250_twit.png,images/1f250_wind.png,missing,circled ideograph advantage,japanese;symbol;word
1f239,images/1f239_browser.png,images/1f239_bw.png,images/1f239_apple.png,images/1f239_andr.png,images/1f239_twit.png,images/1f239_wind.png,missing,squared cjk unified ideograph-5272,japanese;symbol;word
1f21a,images/1f21a_browser.png,images/1f21a_bw.png,images/1f21a_apple.png,images/1f21a_andr.png,images/1f21a_twit.png,images/1f21a_wind.png,missing,squared cjk unified ideograph-7121,japanese;symbol;word
1f232,images/1f232_browser.png,images/1f232_bw.png,images/1f232_apple.png,images/1f232_andr.png,images/1f232_twit.png,images/1f232_wind.png,images/1f232_gmail.png,squared cjk unified ideograph-7981,japanese;symbol;word
1f251,images/1f251_browser.png,images/1f251_bw.png,images/1f251_apple.png,images/1f251_andr.png,images/1f251_twit.png,images/1f251_wind.png,missing,circled ideograph accept,chinese;symbol;word
1f238,images/1f238_browser.png,images/1f238_bw.png,images/1f238_apple.png,images/1f238_andr.png,images/1f238_twit.png,images/1f238_wind.png,missing,squared cjk unified ideograph-7533,chinese;symbol;word
1f234,images/1f234_browser.png,images/1f234_bw.png,images/1f234_apple.png,images/1f234_andr.png,images/1f234_twit.png,images/1f234_wind.png,images/1f234_gmail.png,squared cjk unified ideograph-5408,chinese;symbol;word
1f233,images/1f233_browser.png,images/1f233_bw.png,images/1f233_apple.png,images/1f233_andr.png,images/1f233_twit.png,images/1f233_wind.png,images/1f233_gmail.png,squared cjk unified ideograph-7a7a,chinese;symbol;word
3297,images/3297_browser.png,images/3297_bw.png,missing,images/3297_andr.png,images/3297_twit.png,images/3297_wind.png,missing,circled ideograph congratulation,chinese;congratulation;congratulations;ideograph;symbol;word
3299,images/3299_browser.png,images/3299_bw.png,missing,images/3299_andr.png,images/3299_twit.png,images/3299_wind.png,images/3299_gmail.png,circled ideograph secret,chinese;ideograph;secret;symbol;word
1f23a,images/1f23a_browser.png,images/1f23a_bw.png,images/1f23a_apple.png,images/1f23a_andr.png,images/1f23a_twit.png,images/1f23a_wind.png,missing,squared cjk unified ideograph-55b6,chinese;symbol;word
1f235,images/1f235_browser.png,images/1f235_bw.png,images/1f235_apple.png,images/1f235_andr.png,images/1f235_twit.png,images/1f235_wind.png,images/1f235_gmail.png,squared cjk unified ideograph-6e80,chinese;symbol;word
25aa,images/25aa_browser.png,images/25aa_bw.png,missing,images/25aa_andr.png,images/25aa_twit.png,images/25aa_wind.png,missing,black small square,geometric;sign;square;symbol
25ab,images/25ab_browser.png,images/25ab_bw.png,missing,images/25ab_andr.png,images/25ab_twit.png,images/25ab_wind.png,missing,white small square,geometric;sign;square;symbol
25fb,images/25fb_browser.png,images/25fb_bw.png,missing,images/25fb_andr.png,images/25fb_twit.png,images/25fb_wind.png,missing,white medium square,geometric;sign;square;symbol
25fc,images/25fc_browser.png,images/25fc_bw.png,missing,images/25fc_andr.png,images/25fc_twit.png,images/25fc_wind.png,missing,black medium square,geometric;sign;square;symbol
25fd,images/25fd_browser.png,images/25fd_bw.png,images/25fd_apple.png,images/25fd_andr.png,images/25fd_twit.png,images/25fd_wind.png,missing,white medium small square,geometric;sign;square;symbol
25fe,images/25fe_browser.png,images/25fe_bw.png,images/25fe_apple.png,images/25fe_andr.png,images/25fe_twit.png,images/25fe_wind.png,missing,black medium small square,geometric;sign;square;symbol
2b1b,images/2b1b_browser.png,images/2b1b_bw.png,images/2b1b_apple.png,images/2b1b_andr.png,images/2b1b_twit.png,missing,missing,black large square,geometric;sign;square;symbol
2b1c,images/2b1c_browser.png,images/2b1c_bw.png,images/2b1c_apple.png,images/2b1c_andr.png,images/2b1c_twit.png,missing,missing,white large square,geometric;sign;square;symbol
1f536,images/1f536_browser.png,images/1f536_bw.png,images/1f536_apple.png,images/1f536_andr.png,images/1f536_twit.png,images/1f536_wind.png,missing,large orange diamond,diamond;geometric;orange;sign;symbol
1f537,images/1f537_browser.png,images/1f537_bw.png,images/1f537_apple.png,images/1f537_andr.png,images/1f537_twit.png,images/1f537_wind.png,missing,large blue diamond,blue;diamond;geometric;sign;symbol
1f538,images/1f538_browser.png,images/1f538_bw.png,images/1f538_apple.png,images/1f538_andr.png,images/1f538_twit.png,images/1f538_wind.png,missing,small orange diamond,diamond;geometric;orange;sign;symbol
1f539,images/1f539_browser.png,images/1f539_bw.png,images/1f539_apple.png,images/1f539_andr.png,images/1f539_twit.png,images/1f539_wind.png,missing,small blue diamond,blue;diamond;geometric;sign;symbol
1f53a,images/1f53a_browser.png,images/1f53a_bw.png,images/1f53a_apple.png,images/1f53a_andr.png,images/1f53a_twit.png,images/1f53a_wind.png,missing,up-pointing red triangle,geometric;red;sign;symbol
1f53b,images/1f53b_browser.png,images/1f53b_bw.png,images/1f53b_apple.png,images/1f53b_andr.png,images/1f53b_twit.png,images/1f53b_wind.png,missing,down-pointing red triangle,down;geometric;red;sign;symbol
1f4a0,images/1f4a0_browser.png,images/1f4a0_bw.png,images/1f4a0_apple.png,images/1f4a0_andr.png,images/1f4a0_twit.png,images/1f4a0_wind.png,images/1f4a0_gmail.png,diamond shape with a dot inside,comic;diamond;geometric;inside;sign;symbol
1f518,images/1f518_browser.png,images/1f518_bw.png,images/1f518_apple.png,images/1f518_andr.png,images/1f518_twit.png,images/1f518_wind.png,missing,radio button,button;geometric;radio;sign;symbol
1f532,images/1f532_browser.png,images/1f532_bw.png,images/1f532_apple.png,images/1f532_andr.png,images/1f532_twit.png,missing,missing,black square button,button;geometric;sign;square;symbol
1f533,images/1f533_browser.png,images/1f533_bw.png,images/1f533_apple.png,images/1f533_andr.png,images/1f533_twit.png,images/1f533_wind.png,missing,white square button,button;geometric;outlined;sign;square;symbol
26aa,images/26aa_browser.png,images/26aa_bw.png,images/26aa_apple.png,images/26aa_andr.png,images/26aa_twit.png,images/26aa_wind.png,missing,medium white circle,circle;geometric;sign;symbol
26ab,images/26ab_browser.png,images/26ab_bw.png,images/26ab_apple.png,images/26ab_andr.png,images/26ab_twit.png,images/26ab_wind.png,missing,medium black circle,circle;geometric;sign;symbol
1f534,images/1f534_browser.png,images/1f534_bw.png,images/1f534_apple.png,images/1f534_andr.png,images/1f534_twit.png,images/1f534_wind.png,missing,large red circle,circle;geometric;red;sign;symbol
1f535,images/1f535_browser.png,images/1f535_bw.png,images/1f535_apple.png,images/1f535_andr.png,images/1f535_twit.png,images/1f535_wind.png,missing,large blue circle,blue;circle;geometric;sign;symbol
1f1e6_1f1e8,images/1f1e6_1f1e8_browser.png,images/1f1e6_1f1e8_bw.png,missing,missing,missing,missing,missing,flag for Ascension Island,ascension;flag;island;other
1f1e6_1f1e9,images/1f1e6_1f1e9_browser.png,images/1f1e6_1f1e9_bw.png,images/1f1e6_1f1e9_apple.png,missing,missing,missing,missing,flag for Andorra,andorra;flag;other
1f1e6_1f1ea,images/1f1e6_1f1ea_browser.png,images/1f1e6_1f1ea_bw.png,images/1f1e6_1f1ea_apple.png,missing,missing,missing,missing,flag for United Arab Emirates,emirates;flag;other;uae;united
1f1e6_1f1eb,images/1f1e6_1f1eb_browser.png,images/1f1e6_1f1eb_bw.png,images/1f1e6_1f1eb_apple.png,missing,missing,missing,missing,flag for Afghanistan,afghanistan;flag;other
1f1e6_1f1ec,images/1f1e6_1f1ec_browser.png,images/1f1e6_1f1ec_bw.png,images/1f1e6_1f1ec_apple.png,missing,missing,missing,missing,flag for Antigua & Barbuda,antigua;barbuda;flag;other
1f1e6_1f1ee,images/1f1e6_1f1ee_browser.png,images/1f1e6_1f1ee_bw.png,images/1f1e6_1f1ee_apple.png,missing,missing,missing,missing,flag for Anguilla,anguilla;flag;other
1f1e6_1f1f1,images/1f1e6_1f1f1_browser.png,images/1f1e6_1f1f1_bw.png,images/1f1e6_1f1f1_apple.png,missing,missing,missing,missing,flag for Albania,albania;flag;other
1f1e6_1f1f2,images/1f1e6_1f1f2_browser.png,images/1f1e6_1f1f2_bw.png,images/1f1e6_1f1f2_apple.png,missing,missing,missing,missing,flag for Armenia,armenia;flag;other
1f1e6_1f1f4,images/1f1e6_1f1f4_browser.png,images/1f1e6_1f1f4_bw.png,images/1f1e6_1f1f4_apple.png,missing,missing,missing,missing,flag for Angola,angola;flag;other
1f1e6_1f1f6,images/1f1e6_1f1f6_browser.png,images/1f1e6_1f1f6_bw.png,missing,missing,missing,missing,missing,flag for Antarctica,antarctica;flag;other
1f1e6_1f1f7,images/1f1e6_1f1f7_browser.png,images/1f1e6_1f1f7_bw.png,images/1f1e6_1f1f7_apple.png,missing,missing,missing,missing,flag for Argentina,argentina;flag;other
1f1e6_1f1f8,images/1f1e6_1f1f8_browser.png,images/1f1e6_1f1f8_bw.png,images/1f1e6_1f1f8_apple.png,missing,missing,missing,missing,flag for American Samoa,american;flag;other;samoa
1f1e6_1f1f9,images/1f1e6_1f1f9_browser.png,images/1f1e6_1f1f9_bw.png,images/1f1e6_1f1f9_apple.png,missing,missing,missing,missing,flag for Austria,austria;flag;other
1f1e6_1f1fa,images/1f1e6_1f1fa_browser.png,images/1f1e6_1f1fa_bw.png,images/1f1e6_1f1fa_apple.png,missing,missing,missing,missing,flag for Australia,australia;flag;other
